session_id,timestamp,hp,max_hp,pos_x,pos_y,vel_x,vel_y,grounded,facing,enemy0_present,enemy0_rel_x,enemy0_rel_y,enemy0_distance,enemy0_attacking,enemy1_present,enemy1_rel_x,enemy1_rel_y,enemy1_distance,enemy1_attacking,action_left,action_right,action_up,action_down,action_jump,action_dash,action_attack,action_skill,action_heal
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.507,3,5,17.928,143.345,8.5,0.5,0,1,1,9.3,-1.367,9.4,0,1,30.662,-18.071,35.591,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.555,3,5,18.354,143.343,8.5,0.11,0,1,1,8.875,-1.365,8.979,0,1,30.236,-18.069,35.224,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.601,3,5,18.92,143.313,8.5,-0.28,0,1,1,8.309,-1.336,8.415,0,1,29.67,-18.04,34.724,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.648,3,5,19.345,143.273,8.5,-0.67,0,1,1,7.884,-1.295,7.989,0,1,29.245,-18,34.341,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.695,3,5,19.77,143.13,8.5,-0.93,0,1,1,7.458,-1.152,7.547,0,1,28.82,-17.857,33.904,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.762,3,5,20.186,142.839,8.5,-4.53,0,1,1,7.042,-0.861,7.095,0,1,28.404,-17.566,33.397,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.762,3,5,20.186,142.839,8.5,-4.53,0,1,1,7.042,-0.861,7.095,0,1,28.404,-17.566,33.397,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.808,3,5,20.599,142.396,8.25,-6.93,0,1,1,6.63,-0.418,6.643,0,1,27.991,-17.122,32.813,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.9,3,5,21.423,141.063,8.25,-14.13,0,1,1,5.805,0.915,5.877,0,1,27.167,-15.789,31.422,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,153.947,3,5,21.836,140.172,8.25,-16.53,0,1,1,5.392,1.806,5.687,0,1,26.754,-14.898,30.623,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.014,3,5,22.26,139.129,8.25,-18.93,0,1,1,4.968,2.849,5.727,0,1,26.33,-13.855,29.753,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.014,3,5,22.26,139.129,8.25,-18.93,0,1,1,4.968,2.849,5.727,0,1,26.33,-13.855,29.753,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.061,3,5,22.685,137.937,8.5,-22.53,0,1,1,4.543,4.04,6.08,0,1,25.905,-12.664,28.835,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.153,3,5,23.207,137.915,5,0.5,0,1,1,4.022,4.063,5.717,0,1,25.383,-12.641,28.357,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.198,3,5,23.47,137.931,7,0.5,0,1,1,3.758,4.046,5.523,0,1,25.12,-12.658,28.129,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.348,3,5,23.895,137.956,8.5,0.5,0,1,1,3.333,4.021,5.223,0,1,24.695,-12.683,27.762,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.348,3,5,23.895,137.956,8.5,0.5,0,1,1,3.333,4.021,5.223,0,1,24.695,-12.683,27.762,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.348,3,5,23.895,137.956,8.5,0.5,0,1,1,3.333,4.021,5.223,0,1,24.695,-12.683,27.762,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.396,3,5,25.028,137.417,8.5,0.5,0,1,1,2.2,4.561,5.063,0,1,23.562,-12.144,26.507,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.44,3,5,25.112,136.75,8.5,-8.03,0,1,1,2.116,5.228,5.64,0,1,23.478,-11.476,26.132,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.485,3,5,25.112,136.072,0,-11.63,0,1,1,2.116,5.906,6.273,0,1,23.478,-10.799,25.842,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.53,3,5,25.112,135.54,0,-15.23,0,1,1,2.116,6.438,6.777,0,1,23.478,-10.266,25.624,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.574,3,5,25.112,134.61,0,-17.63,0,1,1,2.116,7.368,7.666,0,1,23.478,-9.336,25.266,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.641,3,5,25.112,133.536,0,-20.03,0,1,1,2.116,8.442,8.703,0,1,23.478,-8.262,24.889,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.689,3,5,25.112,132.733,0,-23.63,0,1,1,2.116,9.245,9.484,0,1,23.478,-7.46,24.634,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.735,3,5,25.112,130.935,0,-24.83,1,1,1,2.116,11.043,11.244,0,1,23.478,-5.661,24.151,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.781,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.836,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.91,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.91,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,154.961,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.048,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.093,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.16,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.16,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.21,3,5,25.112,130.568,0,0,1,1,1,2.116,11.41,11.604,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.301,3,5,25.112,130.568,0,0,1,1,1,2.956,11.41,11.787,0,1,23.478,-5.294,24.067,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.347,3,5,25.112,131.226,0,0,0,1,1,3.236,10.752,11.228,0,1,23.478,-5.953,24.221,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.416,3,5,24.727,132.097,0,17.4,0,-1,1,4.042,9.88,10.675,0,1,23.863,-6.824,24.82,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.416,3,5,24.727,132.097,0,17.4,0,-1,1,4.042,9.88,10.675,0,1,23.863,-6.824,24.82,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.465,3,5,24.314,132.968,-8.25,17.4,0,-1,1,4.734,9.01,10.178,0,1,24.276,-7.694,25.466,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.515,3,5,23.764,134.095,-8.25,17.4,0,-1,1,5.844,7.883,9.813,0,1,24.826,-8.821,26.346,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.563,3,5,23.352,134.538,-8.25,15,0,-1,1,6.537,7.439,9.903,0,1,25.238,-9.265,26.885,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.612,3,5,22.939,134.598,-8.25,5.1,0,-1,1,7.369,7.379,10.429,0,1,25.651,-9.325,27.293,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.681,3,5,22.527,134.49,-8.25,-1.05,0,-1,1,8.061,7.488,11.002,0,1,26.063,-9.216,27.645,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.729,3,5,22.114,134.233,-8.25,-3.45,0,-1,1,8.614,7.745,11.584,0,1,26.476,-8.959,27.951,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.777,3,5,21.564,133.655,-8.25,-7.05,0,-1,1,8.744,8.323,12.072,0,1,27.026,-8.381,28.295,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.823,3,5,21.152,133.05,-8.25,-10.65,0,-1,1,8.737,8.928,12.491,0,1,27.438,-7.776,28.519,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.869,3,5,20.877,132.559,-8.25,-14.25,0,-1,1,8.871,9.418,12.938,0,1,27.713,-7.286,28.655,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.941,3,5,20.464,131.702,-8.25,-15.45,0,-1,1,8.864,10.276,13.571,0,1,28.126,-6.428,28.851,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,155.998,3,5,20.052,130.693,-8.25,-19.05,0,-1,1,8.996,11.284,14.432,0,1,28.538,-5.42,29.048,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.047,3,5,19.501,129.806,-8.25,-21.45,0,-1,1,8.987,12.172,15.13,0,1,29.089,-4.533,29.44,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.099,3,5,18.952,129.706,-8.25,-14.8,0,-1,1,9.116,12.271,15.287,0,1,29.638,-4.433,29.968,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.145,3,5,18.539,130.669,-8.25,19.26,0,-1,1,9.249,11.308,14.609,0,1,30.051,-5.396,30.531,0,1,0,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.232,3,5,18.127,131.086,-8.25,19.26,0,-1,1,9.241,10.892,14.284,0,1,30.463,-5.813,31.012,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.232,3,5,18.127,131.086,-8.25,19.26,0,-1,1,9.241,10.892,14.284,0,1,30.463,-5.813,31.012,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.278,3,5,17.714,131.213,-8.25,6.03,0,-1,1,9.654,10.765,14.459,0,1,30.876,-5.939,31.442,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.326,3,5,17.007,131.024,-8.25,0.615,0,-1,1,11.061,10.954,15.567,0,1,31.583,-5.751,32.102,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.373,3,5,16.811,130.923,-8.5,-5.385,0,-1,1,11.398,11.054,15.878,0,1,31.779,-5.65,32.278,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.422,3,5,16.64,130.948,-2,0.5,0,-1,1,11.988,11.029,16.29,0,1,31.95,-5.675,32.45,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.496,3,5,16.344,130.973,-5,0.5,0,-1,1,12.564,11.005,16.702,0,1,32.246,-5.7,32.746,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.541,3,5,15.939,130.998,-7,0.5,0,-1,1,13.39,10.98,17.316,0,1,32.651,-5.725,33.15,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.597,3,5,15.23,131.04,-8.5,0.5,0,-1,1,14.658,10.938,18.289,0,1,33.36,-5.766,33.855,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.651,3,5,14.994,131.051,-8.5,0.5,0,-1,1,15.034,10.926,18.585,0,1,33.596,-5.778,34.089,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.7,3,5,14.994,131.048,0,0.24,0,-1,1,15.594,10.93,19.043,0,1,33.596,-5.775,34.089,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.78,3,5,14.994,130.97,0,-0.28,0,-1,1,15.874,11.008,19.317,0,1,33.596,-5.697,34.076,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.78,3,5,14.994,130.97,0,-0.28,0,-1,1,15.874,11.008,19.317,0,1,33.596,-5.697,34.076,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.829,3,5,14.774,130.74,0,-2.68,0,-1,1,15.675,11.238,19.287,0,1,33.816,-5.466,34.255,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.876,3,5,14.086,130.025,-8.25,-6.28,0,-1,1,15.802,11.953,19.814,0,1,34.504,-4.751,34.829,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.922,3,5,13.674,129.398,-8.25,-11.08,0,-1,1,15.795,12.579,20.192,0,1,34.916,-4.125,35.159,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,156.973,3,5,13.399,128.894,-8.25,-14.68,0,-1,1,15.929,13.084,20.614,0,1,35.191,-3.62,35.377,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.051,3,5,12.986,128.016,-8.25,-15.88,0,-1,1,15.922,13.962,21.176,0,1,35.604,-2.742,35.709,0,1,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.096,3,5,12.574,127.296,-8.25,-19.48,1,-1,1,16.054,14.682,21.756,0,1,36.016,-2.022,36.073,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.149,3,5,12.519,127.296,-8.25,0,1,-1,1,15.549,14.682,21.386,0,1,36.071,-2.022,36.128,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.196,3,5,12.519,127.296,0,0,1,-1,1,15.129,14.682,21.082,0,1,36.071,-2.022,36.128,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.243,3,5,12.519,127.296,0,0,1,-1,1,14.849,14.682,20.882,0,1,36.071,-2.022,36.128,0,0,0,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.324,3,5,12.519,127.296,0,0,1,-1,1,14.989,14.682,20.982,0,1,36.071,-2.022,36.128,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.324,3,5,12.519,127.296,0,0,1,-1,1,14.989,14.682,20.982,0,1,36.071,-2.022,36.128,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.372,3,5,12.519,127.296,0,0,1,-1,1,15.129,14.682,21.082,0,1,36.071,-2.022,36.128,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.427,3,5,12.519,127.296,0,0,1,-1,1,15.829,14.682,21.59,0,1,36.071,-2.022,36.128,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.488,3,5,12.519,127.296,0,0,1,-1,1,16.109,14.682,21.796,0,1,36.071,-2.022,36.128,0,0,0,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.545,3,5,12.519,127.296,0,0,1,-1,1,16.669,14.682,22.213,0,1,36.071,-2.022,36.128,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.61,3,5,12.766,127.296,0,0,1,1,1,16.702,14.682,22.238,0,1,35.824,-2.022,35.881,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.61,3,5,12.766,127.296,0,0,1,1,1,16.702,14.682,22.238,0,1,35.824,-2.022,35.881,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.659,3,5,13.316,127.296,8.25,0,1,1,1,16.572,14.682,22.14,0,1,35.274,-2.022,35.332,0,0,1,0,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.752,3,5,14.141,127.296,8.25,0,1,1,1,16.447,14.682,22.047,0,1,34.449,-2.022,34.508,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.802,3,5,14.554,127.296,8.25,0,1,1,1,16.175,14.682,21.844,0,1,34.036,-2.022,34.096,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.869,3,5,14.967,127.296,8.25,0,1,1,1,15.481,14.682,21.336,0,1,33.623,-2.022,33.684,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.869,3,5,14.967,127.296,8.25,0,1,1,1,15.481,14.682,21.336,0,1,33.623,-2.022,33.684,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.917,3,5,15.379,128.129,8.25,0,0,1,1,14.649,13.849,20.159,0,1,33.211,-2.855,33.333,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,157.966,3,5,15.929,129.288,8.25,17.4,0,1,1,13.679,12.69,18.659,0,1,32.661,-4.014,32.907,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.014,3,5,16.341,130.157,8.25,17.4,0,1,1,12.847,11.821,17.458,0,1,32.249,-4.883,32.617,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.061,3,5,16.753,130.971,8.25,17.4,0,1,1,12.155,11.007,16.398,0,1,31.837,-5.697,32.342,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.129,3,5,17.166,131.313,8.25,15,0,1,1,11.322,10.665,15.554,0,1,31.424,-6.039,31.999,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.176,3,5,17.441,131.39,8.25,3.9,0,1,1,10.907,10.587,15.2,0,1,31.149,-6.117,31.744,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.222,3,5,18.129,131.318,8.25,0.75,0,1,1,9.519,10.659,14.291,0,1,30.461,-6.045,31.055,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.271,3,5,18.404,131.539,8.25,-2.13,0,1,1,9.104,10.439,13.851,0,1,30.186,-6.266,30.83,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.319,3,5,18.816,132.517,8.25,19.74,0,1,1,8.552,9.46,12.753,0,1,29.774,-7.244,30.642,0,0,1,1,0,1,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.388,3,5,19.229,133.431,8.25,19.38,0,1,1,8.419,8.547,11.997,0,1,29.361,-8.157,30.473,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.436,3,5,19.642,133.828,8.25,16.98,0,1,1,8.427,8.15,11.723,0,1,28.948,-8.554,30.186,0,0,1,1,0,0,0,0,0,0
C:\Games\Hollow Knight - Silksong\BepInEx\plugins\SilksongInspectorData\session_20260912_164350_234_001.jsonl,158.482,3,5,21.168,133.837,8.25,4.89,0,1,1,7.321,8.14,10.948,0,1,27.422,-8.564,28.729,0,0,1,1,0,0,0,0,0,0
